country,date,co_avg
bangkok,2023-01-17,0.6958333333333333
bangkok,2023-01-18,0.62875
bangkok,2023-01-19,0.6649999999999999
bangkok,2023-01-20,0.6525
bangkok,2023-01-21,0.7516878531073447
bangkok,2023-01-22,0.784343220338983
bangkok,2023-01-23,0.7849152542372883
bangkok,2023-01-24,0.7849152542372883
bangkok,2023-01-25,0.9625317796610169
bangkok,2023-01-26,0.7828213276836159
bangkok,2023-01-27,0.6620833333333334
bangkok,2023-01-28,0.3120833333333333
bangkok,2023-01-29,0.5591666666666667
bangkok,2023-01-30,0.7133333333333334
bangkok,2023-01-31,0.9654166666666666
bangkok,2023-02-01,1.0704166666666668
bangkok,2023-02-02,1.1989100346020762
bangkok,2023-02-03,1.161107266435986
bangkok,2023-02-04,1.161107266435986
bangkok,2023-02-05,1.161107266435986
bangkok,2023-02-06,1.161107266435986
bangkok,2023-02-07,1.161107266435986
bangkok,2023-02-08,1.161107266435986
bangkok,2023-02-09,1.161107266435986
bangkok,2023-02-10,1.161107266435986
bangkok,2023-02-11,1.161107266435986
bangkok,2023-02-12,1.161107266435986
bangkok,2023-02-13,0.33108996539792385
bangkok,2023-02-14,0.42625
bangkok,2023-02-15,0.56375
bangkok,2023-02-16,0.5176510067114094
bangkok,2023-02-17,0.515489932885906
bangkok,2023-02-18,0.515489932885906
bangkok,2023-02-19,0.515489932885906
bangkok,2023-02-20,0.515489932885906
bangkok,2023-02-21,0.515489932885906
bangkok,2023-02-22,0.515489932885906
bangkok,2023-02-23,0.515489932885906
bangkok,2023-02-24,0.515489932885906
bangkok,2023-02-25,0.515489932885906
bangkok,2023-02-26,0.515489932885906
bangkok,2023-02-27,0.515489932885906
bangkok,2023-02-28,0.515489932885906
bangkok,2023-03-01,0.515489932885906
bangkok,2023-03-02,0.515489932885906
bangkok,2023-03-03,0.515489932885906
bangkok,2023-03-04,0.515489932885906
bangkok,2023-03-05,0.515489932885906
bangkok,2023-03-06,0.515489932885906
bangkok,2023-03-07,0.515489932885906
bangkok,2023-03-08,0.515489932885906
bangkok,2023-03-09,0.515489932885906
bangkok,2023-03-10,0.515489932885906
bangkok,2023-03-11,0.515489932885906
bangkok,2023-03-12,0.515489932885906
bangkok,2023-03-13,0.515489932885906
bangkok,2023-03-14,0.515489932885906
bangkok,2023-03-15,0.515489932885906
bangkok,2023-03-16,0.515489932885906
bangkok,2023-03-17,0.515489932885906
bangkok,2023-03-18,0.3823489932885906
bangkok,2023-03-19,0.39999999999999997
bangkok,2023-03-20,0.4579166666666667
bangkok,2023-03-21,0.49416666666666664
bangkok,2023-03-22,0.33708333333333335
bangkok,2023-03-23,0.265
bangkok,2023-03-24,0.3829166666666666
bangkok,2023-03-25,0.39125000000000004
bangkok,2023-03-26,0.33749999999999997
bangkok,2023-03-27,0.42124999999999996
bangkok,2023-03-28,0.43124999999999997
bangkok,2023-03-29,0.3879166666666667
bangkok,2023-03-30,0.4320833333333333
bangkok,2023-03-31,0.35041666666666665
bangkok,2023-04-01,0.3145833333333333
bangkok,2023-04-02,0.40291666666666665
bangkok,2023-04-03,0.4183333333333334
bangkok,2023-04-04,0.5170833333333333
bangkok,2023-04-05,0.5379166666666667
bangkok,2023-04-06,0.5733333333333334
bangkok,2023-04-07,0.5645833333333333
bangkok,2023-04-08,0.37999999999999995
bangkok,2023-04-09,0.3979166666666667
